,Date,variable,value
5363,6/20/2009,4:30 AM,20
5364,6/21/2009,4:30 AM,19
5365,6/22/2009,4:30 AM,15
5366,6/23/2009,4:30 AM,18
5367,6/24/2009,4:30 AM,18
5368,6/25/2009,4:30 AM,18
5369,6/26/2009,4:30 AM,21
5370,6/27/2009,4:30 AM,18
5371,6/28/2009,4:30 AM,12
5372,6/29/2009,4:30 AM,14
5373,6/30/2009,4:30 AM,18
5374,7/1/2009,4:30 AM,16
5375,7/2/2009,4:30 AM,17
5376,7/3/2009,4:30 AM,18
5377,7/4/2009,4:30 AM,16
5378,7/5/2009,4:30 AM,15
5379,7/6/2009,4:30 AM,14
5380,7/7/2009,4:30 AM,15
5381,7/8/2009,4:30 AM,16
5382,7/9/2009,4:30 AM,16
5383,7/10/2009,4:30 AM,15
5384,7/11/2009,4:30 AM,16
5385,7/12/2009,4:30 AM,17
5386,7/13/2009,4:30 AM,17
5387,7/14/2009,4:30 AM,16
5388,7/15/2009,4:30 AM,11
5389,7/16/2009,4:30 AM,18
5390,7/17/2009,4:30 AM,26
5391,7/18/2009,4:30 AM,17
5392,7/19/2009,4:30 AM,11
5393,7/20/2009,4:30 AM,11
5394,7/21/2009,4:30 AM,16
5395,7/22/2009,4:30 AM,15
5396,7/23/2009,4:30 AM,19
5397,7/24/2009,4:30 AM,19
5398,7/25/2009,4:30 AM,19
5399,7/26/2009,4:30 AM,20
5400,7/27/2009,4:30 AM,19
5401,7/28/2009,4:30 AM,19
5402,7/29/2009,4:30 AM,29
5403,7/30/2009,4:30 AM,25
5404,7/31/2009,4:30 AM,24
5405,8/1/2009,4:30 AM,16
5406,8/2/2009,4:30 AM,18
5407,8/3/2009,4:30 AM,16
5408,8/4/2009,4:30 AM,19
5409,8/5/2009,4:30 AM,18
5410,8/6/2009,4:30 AM,18
5411,8/7/2009,4:30 AM,14
5412,8/8/2009,4:30 AM,22
5413,8/9/2009,4:30 AM,27
5414,8/10/2009,4:30 AM,19
5415,8/11/2009,4:30 AM,23
5416,8/12/2009,4:30 AM,22
5417,8/13/2009,4:30 AM,21
5418,8/14/2009,4:30 AM,16
5419,8/15/2009,4:30 AM,17
5420,8/16/2009,4:30 AM,14
5421,8/17/2009,4:30 AM,16
5422,8/18/2009,4:30 AM,17
5423,8/19/2009,4:30 AM,20
5424,8/20/2009,4:30 AM,26
5425,8/21/2009,4:30 AM,20
5426,8/22/2009,4:30 AM,20
5427,8/23/2009,4:30 AM,17
5428,8/24/2009,4:30 AM,15
5429,8/25/2009,4:30 AM,16
5430,8/26/2009,4:30 AM,16
5431,8/27/2009,4:30 AM,17
5432,8/28/2009,4:30 AM,22
5433,8/29/2009,4:30 AM,23
5434,8/30/2009,4:30 AM,17
5435,8/31/2009,4:30 AM,15
5436,9/1/2009,4:30 AM,11
5437,9/2/2009,4:30 AM,12
5438,9/3/2009,4:30 AM,12
5439,9/4/2009,4:30 AM,11
5440,9/5/2009,4:30 AM,12
5441,9/6/2009,4:30 AM,14
5442,9/7/2009,4:30 AM,15
5443,9/8/2009,4:30 AM,12
5444,9/9/2009,4:30 AM,12
5445,9/10/2009,4:30 AM,12
5446,9/11/2009,4:30 AM,11
5447,9/12/2009,4:30 AM,11
5448,9/13/2009,4:30 AM,11
5449,9/14/2009,4:30 AM,11
5450,9/15/2009,4:30 AM,13
5451,9/16/2009,4:30 AM,14
5452,9/17/2009,4:30 AM,12
5453,9/18/2009,4:30 AM,12
5454,9/19/2009,4:30 AM,12
5455,9/20/2009,4:30 AM,12
5456,9/21/2009,4:30 AM,12
5457,9/22/2009,4:30 AM,14
5458,9/23/2009,4:30 AM,13
5459,9/24/2009,4:30 AM,17
5460,9/25/2009,4:30 AM,15
5461,9/26/2009,4:30 AM,12
5462,9/27/2009,4:30 AM,12
5463,9/28/2009,4:30 AM,12
5464,9/29/2009,4:30 AM,12
5465,9/30/2009,4:30 AM,14
5466,10/1/2009,4:30 AM,12
5467,10/2/2009,4:30 AM,12
5468,10/3/2009,4:30 AM,14
5469,10/4/2009,4:30 AM,13
5470,10/5/2009,4:30 AM,12
5471,10/6/2009,4:30 AM,13
5472,10/7/2009,4:30 AM,11
5473,10/8/2009,4:30 AM,11
5474,10/9/2009,4:30 AM,11
5475,10/10/2009,4:30 AM,12
5476,10/11/2009,4:30 AM,10
5477,10/12/2009,4:30 AM,11
5478,10/13/2009,4:30 AM,19
5479,10/14/2009,4:30 AM,11
5480,10/15/2009,4:30 AM,10
5481,10/16/2009,4:30 AM,10
5482,10/17/2009,4:30 AM,10
5483,10/18/2009,4:30 AM,10
5484,10/19/2009,4:30 AM,10
5485,10/20/2009,4:30 AM,10
5486,10/21/2009,4:30 AM,11
5487,10/22/2009,4:30 AM,10
5488,10/23/2009,4:30 AM,10
5489,10/24/2009,4:30 AM,11
5490,10/25/2009,4:30 AM,10
5491,10/26/2009,4:30 AM,9
5492,10/27/2009,4:30 AM,10
5493,10/28/2009,4:30 AM,10
5494,10/29/2009,4:30 AM,10
5495,10/30/2009,4:30 AM,11
5496,10/31/2009,4:30 AM,10
5497,11/1/2009,4:30 AM,10
5498,11/2/2009,4:30 AM,10
5499,11/3/2009,4:30 AM,11
5500,11/4/2009,4:30 AM,11
5501,11/5/2009,4:30 AM,10
5502,11/6/2009,4:30 AM,10
5503,11/7/2009,4:30 AM,10
5504,11/8/2009,4:30 AM,10
5505,11/9/2009,4:30 AM,10
5506,11/10/2009,4:30 AM,11
5507,11/11/2009,4:30 AM,12
5508,11/12/2009,4:30 AM,11
5509,11/13/2009,4:30 AM,11
5510,11/14/2009,4:30 AM,12
5511,11/15/2009,4:30 AM,12
5512,11/16/2009,4:30 AM,11
5513,11/17/2009,4:30 AM,11
5514,11/18/2009,4:30 AM,12
5515,11/19/2009,4:30 AM,12
5516,11/20/2009,4:30 AM,12
5517,11/21/2009,4:30 AM,11
5518,11/22/2009,4:30 AM,11
5519,11/23/2009,4:30 AM,11
5520,11/24/2009,4:30 AM,11
5521,11/25/2009,4:30 AM,11
5522,11/26/2009,4:30 AM,11
5523,11/27/2009,4:30 AM,11
5524,11/28/2009,4:30 AM,12
5525,11/29/2009,4:30 AM,11
5526,11/30/2009,4:30 AM,10
5527,12/1/2009,4:30 AM,11
5528,12/2/2009,4:30 AM,11
5529,12/3/2009,4:30 AM,12
5530,12/4/2009,4:30 AM,11
5531,12/5/2009,4:30 AM,11
5532,12/6/2009,4:30 AM,11
5533,12/7/2009,4:30 AM,11
5534,12/8/2009,4:30 AM,11
5535,12/9/2009,4:30 AM,11
5536,12/10/2009,4:30 AM,11
5537,12/11/2009,4:30 AM,12
5538,12/12/2009,4:30 AM,11
5539,12/13/2009,4:30 AM,11
5540,12/14/2009,4:30 AM,11
5541,12/15/2009,4:30 AM,11
5542,12/16/2009,4:30 AM,11
5543,12/17/2009,4:30 AM,11
5544,12/18/2009,4:30 AM,11
5545,12/19/2009,4:30 AM,11
5546,12/20/2009,4:30 AM,11
5547,12/21/2009,4:30 AM,11
5548,12/22/2009,4:30 AM,11
5549,12/23/2009,4:30 AM,11
5550,12/24/2009,4:30 AM,11
5551,12/25/2009,4:30 AM,12
5552,12/26/2009,4:30 AM,12
5553,12/27/2009,4:30 AM,11
5554,12/28/2009,4:30 AM,11
5555,12/29/2009,4:30 AM,11
5556,12/30/2009,4:30 AM,12
5557,12/31/2009,4:30 AM,11
5558,1/1/2010,4:30 AM,11
5559,1/2/2010,4:30 AM,11
5560,1/3/2010,4:30 AM,12
5561,1/4/2010,4:30 AM,11
5562,1/5/2010,4:30 AM,12
5563,1/6/2010,4:30 AM,12
5564,1/7/2010,4:30 AM,11
5565,1/8/2010,4:30 AM,11
5566,1/9/2010,4:30 AM,11
5567,1/10/2010,4:30 AM,11
5568,1/11/2010,4:30 AM,11
5569,1/12/2010,4:30 AM,11
5570,1/13/2010,4:30 AM,12
5571,1/14/2010,4:30 AM,11
5572,1/15/2010,4:30 AM,11
5573,1/16/2010,4:30 AM,11
5574,1/17/2010,4:30 AM,12
5575,1/18/2010,4:30 AM,11
5576,1/19/2010,4:30 AM,12
5577,1/20/2010,4:30 AM,12
5578,1/21/2010,4:30 AM,12
5579,1/22/2010,4:30 AM,11
5580,1/23/2010,4:30 AM,12
5581,1/24/2010,4:30 AM,12
5582,1/25/2010,4:30 AM,11
5583,1/26/2010,4:30 AM,11
5584,1/27/2010,4:30 AM,12
5585,1/28/2010,4:30 AM,11
5586,1/29/2010,4:30 AM,12
5587,1/30/2010,4:30 AM,11
5588,1/31/2010,4:30 AM,11
5589,2/1/2010,4:30 AM,12
5590,2/2/2010,4:30 AM,11
5591,2/3/2010,4:30 AM,11
5592,2/4/2010,4:30 AM,11
5593,2/5/2010,4:30 AM,11
5594,2/6/2010,4:30 AM,11
5595,2/7/2010,4:30 AM,11
5596,2/8/2010,4:30 AM,11
5597,2/9/2010,4:30 AM,11
5598,2/10/2010,4:30 AM,11
5599,2/11/2010,4:30 AM,11
5600,2/12/2010,4:30 AM,11
5601,2/13/2010,4:30 AM,11
5602,2/14/2010,4:30 AM,11
5603,2/15/2010,4:30 AM,12
5604,2/16/2010,4:30 AM,17
5605,2/17/2010,4:30 AM,11
5606,2/18/2010,4:30 AM,11
5607,2/19/2010,4:30 AM,11
5608,2/20/2010,4:30 AM,11
5609,2/21/2010,4:30 AM,11
5610,2/22/2010,4:30 AM,11
5611,2/23/2010,4:30 AM,11
5612,2/24/2010,4:30 AM,11
5613,2/25/2010,4:30 AM,11
5614,2/26/2010,4:30 AM,11
5615,2/27/2010,4:30 AM,11
5616,2/28/2010,4:30 AM,12
5617,3/1/2010,4:30 AM,12
5618,3/2/2010,4:30 AM,12
5619,3/3/2010,4:30 AM,11
5620,3/4/2010,4:30 AM,11
5621,3/5/2010,4:30 AM,11
5622,3/6/2010,4:30 AM,11
5623,3/7/2010,4:30 AM,12
5624,3/8/2010,4:30 AM,11
5625,3/9/2010,4:30 AM,11
5626,3/10/2010,4:30 AM,11
5627,3/11/2010,4:30 AM,11
5628,3/12/2010,4:30 AM,11
5629,3/13/2010,4:30 AM,11
5630,3/14/2010,4:30 AM,19
5631,3/15/2010,4:30 AM,11
5632,3/16/2010,4:30 AM,13
5633,3/17/2010,4:30 AM,14
5634,3/18/2010,4:30 AM,13
5635,3/19/2010,4:30 AM,14
5636,3/20/2010,4:30 AM,14
5637,3/21/2010,4:30 AM,14
5638,3/22/2010,4:30 AM,14
5639,3/23/2010,4:30 AM,14
5640,3/24/2010,4:30 AM,13
5641,3/25/2010,4:30 AM,13
5642,3/26/2010,4:30 AM,14
5643,3/27/2010,4:30 AM,19
5644,3/28/2010,4:30 AM,12
5645,3/29/2010,4:30 AM,13
5646,3/30/2010,4:30 AM,10
5647,3/31/2010,4:30 AM,10
5648,4/1/2010,4:30 AM,11
5649,4/2/2010,4:30 AM,10
5650,4/3/2010,4:30 AM,10
5651,4/4/2010,4:30 AM,11
5652,4/5/2010,4:30 AM,10
5653,4/6/2010,4:30 AM,11
5654,4/7/2010,4:30 AM,13
5655,4/8/2010,4:30 AM,12
5656,4/9/2010,4:30 AM,15
5657,4/10/2010,4:30 AM,14
5658,4/11/2010,4:30 AM,14
5659,4/12/2010,4:30 AM,15
5660,4/13/2010,4:30 AM,15
5661,4/14/2010,4:30 AM,15
5662,4/15/2010,4:30 AM,15
5663,4/16/2010,4:30 AM,15
5664,4/17/2010,4:30 AM,16
5665,4/18/2010,4:30 AM,15
5666,4/19/2010,4:30 AM,15
5667,4/20/2010,4:30 AM,15
5668,4/21/2010,4:30 AM,15
5669,4/22/2010,4:30 AM,15
5670,4/23/2010,4:30 AM,15
5671,4/24/2010,4:30 AM,14
5672,4/25/2010,4:30 AM,15
5673,4/26/2010,4:30 AM,14
5674,4/27/2010,4:30 AM,15
5675,4/28/2010,4:30 AM,14
5676,4/29/2010,4:30 AM,14
5677,4/30/2010,4:30 AM,15
5678,5/1/2010,4:30 AM,15
5679,5/2/2010,4:30 AM,16
5680,5/3/2010,4:30 AM,17
5681,5/4/2010,4:30 AM,16
5682,5/5/2010,4:30 AM,15
5683,5/6/2010,4:30 AM,15
5684,5/7/2010,4:30 AM,15
5685,5/8/2010,4:30 AM,15
5686,5/9/2010,4:30 AM,14
5687,5/10/2010,4:30 AM,15
5688,5/11/2010,4:30 AM,14
5689,5/12/2010,4:30 AM,15
5690,5/13/2010,4:30 AM,14
5691,5/14/2010,4:30 AM,16
5692,5/15/2010,4:30 AM,16
5693,5/16/2010,4:30 AM,17
5694,5/17/2010,4:30 AM,16
5695,5/18/2010,4:30 AM,14
5696,5/19/2010,4:30 AM,14
5697,5/20/2010,4:30 AM,15
5698,5/21/2010,4:30 AM,15
5699,5/22/2010,4:30 AM,16
5700,5/23/2010,4:30 AM,16
5701,5/24/2010,4:30 AM,16
5702,5/25/2010,4:30 AM,16
5703,5/26/2010,4:30 AM,11
5704,5/27/2010,4:30 AM,12
5705,5/28/2010,4:30 AM,11
5706,5/29/2010,4:30 AM,12
5707,5/30/2010,4:30 AM,13
5708,5/31/2010,4:30 AM,13
5709,6/1/2010,4:30 AM,13
5710,6/2/2010,4:30 AM,13
5711,6/3/2010,4:30 AM,15
5712,6/4/2010,4:30 AM,12
5713,6/5/2010,4:30 AM,15
5714,6/6/2010,4:30 AM,17
5715,6/7/2010,4:30 AM,11
5716,6/8/2010,4:30 AM,15
5717,6/9/2010,4:30 AM,10
5718,6/10/2010,4:30 AM,15
5719,6/11/2010,4:30 AM,12
5720,6/12/2010,4:30 AM,12
5721,6/13/2010,4:30 AM,19
5722,6/14/2010,4:30 AM,18
5723,6/15/2010,4:30 AM,13
5724,6/16/2010,4:30 AM,13
5725,6/17/2010,4:30 AM,14
5726,6/18/2010,4:30 AM,14
5727,6/19/2010,4:30 AM,12
5728,6/20/2010,4:30 AM,23
5729,6/21/2010,4:30 AM,18
5730,6/22/2010,4:30 AM,16
5731,6/23/2010,4:30 AM,16
5732,6/24/2010,4:30 AM,21
5733,6/25/2010,4:30 AM,18
5734,6/26/2010,4:30 AM,16
5735,6/27/2010,4:30 AM,19
5736,6/28/2010,4:30 AM,24
5737,6/29/2010,4:30 AM,19
5738,6/30/2010,4:30 AM,16
5739,7/1/2010,4:30 AM,14
5740,7/2/2010,4:30 AM,13
5741,7/3/2010,4:30 AM,13
5742,7/4/2010,4:30 AM,17
5743,7/5/2010,4:30 AM,14
5744,7/6/2010,4:30 AM,20
5745,7/7/2010,4:30 AM,24
5746,7/8/2010,4:30 AM,25
5747,7/9/2010,4:30 AM,19
5748,7/10/2010,4:30 AM,18
5749,7/11/2010,4:30 AM,15
5750,7/12/2010,4:30 AM,14
5751,7/13/2010,4:30 AM,18
5752,7/14/2010,4:30 AM,17
5753,7/15/2010,4:30 AM,17
5754,7/16/2010,4:30 AM,21
5755,7/17/2010,4:30 AM,21
5756,7/18/2010,4:30 AM,20
5757,7/19/2010,4:30 AM,21
5758,7/20/2010,4:30 AM,21
5759,7/21/2010,4:30 AM,18
5760,7/22/2010,4:30 AM,17
5761,7/23/2010,4:30 AM,22
5762,7/24/2010,4:30 AM,25
5763,7/25/2010,4:30 AM,26
5764,7/26/2010,4:30 AM,19
5765,7/27/2010,4:30 AM,16
5766,7/28/2010,4:30 AM,20
5767,7/29/2010,4:30 AM,21
5768,7/30/2010,4:30 AM,17
5769,7/31/2010,4:30 AM,16
5770,8/1/2010,4:30 AM,16
5771,8/2/2010,4:30 AM,16
5772,8/3/2010,4:30 AM,21
5773,8/4/2010,4:30 AM,19
5774,8/5/2010,4:30 AM,19
5775,8/6/2010,4:30 AM,29
5776,8/7/2010,4:30 AM,16
5777,8/8/2010,4:30 AM,19
5778,8/9/2010,4:30 AM,20
5779,8/10/2010,4:30 AM,23
5780,Date,5:00 AM,5:00 AM
5781,1/11/2009,5:00 AM,9
5782,1/12/2009,5:00 AM,9
5783,1/13/2009,5:00 AM,9
5784,1/14/2009,5:00 AM,9
5785,1/15/2009,5:00 AM,8
5786,1/16/2009,5:00 AM,9
5787,1/17/2009,5:00 AM,9
5788,1/18/2009,5:00 AM,10
5789,1/19/2009,5:00 AM,9
5790,1/20/2009,5:00 AM,9
5791,1/21/2009,5:00 AM,9
5792,1/22/2009,5:00 AM,10
5793,1/23/2009,5:00 AM,9
5794,1/24/2009,5:00 AM,9
5795,1/25/2009,5:00 AM,9
5796,1/26/2009,5:00 AM,7
5797,1/27/2009,5:00 AM,9
5798,1/28/2009,5:00 AM,9
5799,1/29/2009,5:00 AM,9
5800,1/30/2009,5:00 AM,9
5801,1/31/2009,5:00 AM,9
5802,2/1/2009,5:00 AM,9
5803,2/2/2009,5:00 AM,8
5804,2/3/2009,5:00 AM,8
5805,2/4/2009,5:00 AM,9
5806,2/5/2009,5:00 AM,9
5807,2/6/2009,5:00 AM,10
5808,2/7/2009,5:00 AM,9
5809,2/8/2009,5:00 AM,8
5810,2/9/2009,5:00 AM,8
5811,2/10/2009,5:00 AM,8
5812,2/11/2009,5:00 AM,8
5813,2/12/2009,5:00 AM,8
5814,2/13/2009,5:00 AM,8
5815,2/14/2009,5:00 AM,8
5816,2/15/2009,5:00 AM,8
5817,2/16/2009,5:00 AM,8
5818,2/17/2009,5:00 AM,8
5819,2/18/2009,5:00 AM,8
5820,2/19/2009,5:00 AM,8
5821,2/20/2009,5:00 AM,8
5822,2/21/2009,5:00 AM,9
5823,2/22/2009,5:00 AM,9
5824,2/23/2009,5:00 AM,9
5825,2/24/2009,5:00 AM,9
5826,2/25/2009,5:00 AM,9
5827,2/26/2009,5:00 AM,9
5828,2/27/2009,5:00 AM,8
5829,2/28/2009,5:00 AM,9
5830,3/1/2009,5:00 AM,9
5831,3/2/2009,5:00 AM,9
5832,3/3/2009,5:00 AM,8
5833,3/4/2009,5:00 AM,8
5834,3/5/2009,5:00 AM,8
5835,3/6/2009,5:00 AM,9
5836,3/7/2009,5:00 AM,9
5837,3/8/2009,5:00 AM,9
5838,3/9/2009,5:00 AM,9
5839,3/10/2009,5:00 AM,9
5840,3/11/2009,5:00 AM,8
5841,3/12/2009,5:00 AM,8
5842,3/13/2009,5:00 AM,8
5843,3/14/2009,5:00 AM,9
5844,3/15/2009,5:00 AM,8
5845,3/16/2009,5:00 AM,8
5846,3/17/2009,5:00 AM,9
5847,3/18/2009,5:00 AM,7
5848,3/19/2009,5:00 AM,8
5849,3/20/2009,5:00 AM,8
5850,3/21/2009,5:00 AM,9
5851,3/22/2009,5:00 AM,9
5852,3/23/2009,5:00 AM,9
5853,3/24/2009,5:00 AM,9
5854,3/25/2009,5:00 AM,9
5855,3/26/2009,5:00 AM,9
5856,3/27/2009,5:00 AM,8
5857,3/28/2009,5:00 AM,8
5858,3/29/2009,5:00 AM,8
5859,3/30/2009,5:00 AM,8
5860,3/31/2009,5:00 AM,8
5861,4/1/2009,5:00 AM,8
5862,4/2/2009,5:00 AM,8
5863,4/3/2009,5:00 AM,8
5864,4/4/2009,5:00 AM,8
5865,4/5/2009,5:00 AM,9
5866,4/6/2009,5:00 AM,9
5867,4/7/2009,5:00 AM,8
5868,4/8/2009,5:00 AM,9
5869,4/9/2009,5:00 AM,8
5870,4/10/2009,5:00 AM,7
5871,4/11/2009,5:00 AM,8
5872,4/12/2009,5:00 AM,8
5873,4/13/2009,5:00 AM,9
5874,4/14/2009,5:00 AM,8
5875,4/15/2009,5:00 AM,8
5876,4/16/2009,5:00 AM,9
5877,4/17/2009,5:00 AM,8
5878,4/18/2009,5:00 AM,8
5879,4/19/2009,5:00 AM,8
5880,4/20/2009,5:00 AM,9
5881,4/21/2009,5:00 AM,9
5882,4/22/2009,5:00 AM,8
5883,4/23/2009,5:00 AM,8
5884,4/24/2009,5:00 AM,8
5885,4/25/2009,5:00 AM,11
5886,4/26/2009,5:00 AM,10
5887,4/27/2009,5:00 AM,9
5888,4/28/2009,5:00 AM,16
5889,4/29/2009,5:00 AM,13
5890,4/30/2009,5:00 AM,8
5891,5/1/2009,5:00 AM,8
5892,5/2/2009,5:00 AM,14
5893,5/3/2009,5:00 AM,9
5894,5/4/2009,5:00 AM,8
5895,5/5/2009,5:00 AM,20
5896,5/6/2009,5:00 AM,7
5897,5/7/2009,5:00 AM,10
5898,5/8/2009,5:00 AM,8
5899,5/9/2009,5:00 AM,12
5900,5/10/2009,5:00 AM,13
5901,5/11/2009,5:00 AM,7
5902,5/12/2009,5:00 AM,7
5903,5/13/2009,5:00 AM,7
5904,5/14/2009,5:00 AM,8
5905,5/15/2009,5:00 AM,12
5906,5/16/2009,5:00 AM,16
5907,5/17/2009,5:00 AM,11
5908,5/18/2009,5:00 AM,8
5909,5/19/2009,5:00 AM,8
5910,5/20/2009,5:00 AM,8
5911,5/21/2009,5:00 AM,8
5912,5/22/2009,5:00 AM,9
5913,5/23/2009,5:00 AM,17
5914,5/24/2009,5:00 AM,11
5915,5/25/2009,5:00 AM,11
5916,5/26/2009,5:00 AM,15
5917,5/27/2009,5:00 AM,8
5918,5/28/2009,5:00 AM,10
5919,5/29/2009,5:00 AM,17
5920,5/30/2009,5:00 AM,11
5921,5/31/2009,5:00 AM,11
5922,6/1/2009,5:00 AM,10
5923,6/2/2009,5:00 AM,10
5924,6/3/2009,5:00 AM,12
5925,6/4/2009,5:00 AM,10
5926,6/5/2009,5:00 AM,9
5927,6/6/2009,5:00 AM,9
5928,6/7/2009,5:00 AM,9
5929,6/8/2009,5:00 AM,11
5930,6/9/2009,5:00 AM,33
5931,6/10/2009,5:00 AM,10
5932,6/11/2009,5:00 AM,12
5933,6/12/2009,5:00 AM,19
5934,6/13/2009,5:00 AM,15
5935,6/14/2009,5:00 AM,16
5936,6/15/2009,5:00 AM,13
5937,6/16/2009,5:00 AM,14
5938,6/17/2009,5:00 AM,12
5939,6/18/2009,5:00 AM,14
5940,6/19/2009,5:00 AM,12
5941,6/20/2009,5:00 AM,20
5942,6/21/2009,5:00 AM,20
5943,6/22/2009,5:00 AM,13
5944,6/23/2009,5:00 AM,19
5945,6/24/2009,5:00 AM,18
5946,6/25/2009,5:00 AM,19
5947,6/26/2009,5:00 AM,20
5948,6/27/2009,5:00 AM,18
5949,6/28/2009,5:00 AM,12
5950,6/29/2009,5:00 AM,14
5951,6/30/2009,5:00 AM,18
5952,7/1/2009,5:00 AM,17
5953,7/2/2009,5:00 AM,17
5954,7/3/2009,5:00 AM,18
5955,7/4/2009,5:00 AM,15
5956,7/5/2009,5:00 AM,15
5957,7/6/2009,5:00 AM,14
5958,7/7/2009,5:00 AM,14
5959,7/8/2009,5:00 AM,16
5960,7/9/2009,5:00 AM,15
5961,7/10/2009,5:00 AM,14
5962,7/11/2009,5:00 AM,16
5963,7/12/2009,5:00 AM,17
5964,7/13/2009,5:00 AM,17
5965,7/14/2009,5:00 AM,16
5966,7/15/2009,5:00 AM,11
5967,7/16/2009,5:00 AM,20
5968,7/17/2009,5:00 AM,27
5969,7/18/2009,5:00 AM,18
5970,7/19/2009,5:00 AM,11
5971,7/20/2009,5:00 AM,11
5972,7/21/2009,5:00 AM,15
5973,7/22/2009,5:00 AM,15
5974,7/23/2009,5:00 AM,18
5975,7/24/2009,5:00 AM,20
5976,7/25/2009,5:00 AM,19
5977,7/26/2009,5:00 AM,19
5978,7/27/2009,5:00 AM,19
5979,7/28/2009,5:00 AM,19
5980,7/29/2009,5:00 AM,25
5981,7/30/2009,5:00 AM,25
5982,7/31/2009,5:00 AM,23
5983,8/1/2009,5:00 AM,16
5984,8/2/2009,5:00 AM,17
5985,8/3/2009,5:00 AM,16
5986,8/4/2009,5:00 AM,18
5987,8/5/2009,5:00 AM,18
5988,8/6/2009,5:00 AM,18
5989,8/7/2009,5:00 AM,14
5990,8/8/2009,5:00 AM,22
5991,8/9/2009,5:00 AM,24
5992,8/10/2009,5:00 AM,19
5993,8/11/2009,5:00 AM,22
5994,8/12/2009,5:00 AM,22
5995,8/13/2009,5:00 AM,22
5996,8/14/2009,5:00 AM,14
5997,8/15/2009,5:00 AM,17
5998,8/16/2009,5:00 AM,14
5999,8/17/2009,5:00 AM,17
6000,8/18/2009,5:00 AM,17
6001,8/19/2009,5:00 AM,20
6002,8/20/2009,5:00 AM,26
6003,8/21/2009,5:00 AM,20
6004,8/22/2009,5:00 AM,17
6005,8/23/2009,5:00 AM,16
6006,8/24/2009,5:00 AM,15
6007,8/25/2009,5:00 AM,15
6008,8/26/2009,5:00 AM,16
6009,8/27/2009,5:00 AM,16
6010,8/28/2009,5:00 AM,22
6011,8/29/2009,5:00 AM,23
6012,8/30/2009,5:00 AM,16
6013,8/31/2009,5:00 AM,15
6014,9/1/2009,5:00 AM,12
6015,9/2/2009,5:00 AM,12
6016,9/3/2009,5:00 AM,12
6017,9/4/2009,5:00 AM,12
6018,9/5/2009,5:00 AM,12
6019,9/6/2009,5:00 AM,13
6020,9/7/2009,5:00 AM,15
6021,9/8/2009,5:00 AM,12
6022,9/9/2009,5:00 AM,12
6023,9/10/2009,5:00 AM,12
6024,9/11/2009,5:00 AM,12
6025,9/12/2009,5:00 AM,12
6026,9/13/2009,5:00 AM,11
6027,9/14/2009,5:00 AM,11
6028,9/15/2009,5:00 AM,13
6029,9/16/2009,5:00 AM,14
6030,9/17/2009,5:00 AM,12
6031,9/18/2009,5:00 AM,12
6032,9/19/2009,5:00 AM,12
6033,9/20/2009,5:00 AM,11
6034,9/21/2009,5:00 AM,11
6035,9/22/2009,5:00 AM,13
6036,9/23/2009,5:00 AM,13
6037,9/24/2009,5:00 AM,17
6038,9/25/2009,5:00 AM,14
6039,9/26/2009,5:00 AM,12
6040,9/27/2009,5:00 AM,12
6041,9/28/2009,5:00 AM,11
6042,9/29/2009,5:00 AM,11
6043,9/30/2009,5:00 AM,13
6044,10/1/2009,5:00 AM,12
6045,10/2/2009,5:00 AM,13
6046,10/3/2009,5:00 AM,14
6047,10/4/2009,5:00 AM,13
6048,10/5/2009,5:00 AM,12
6049,10/6/2009,5:00 AM,13
6050,10/7/2009,5:00 AM,11
6051,10/8/2009,5:00 AM,12
6052,10/9/2009,5:00 AM,11
6053,10/10/2009,5:00 AM,12
6054,10/11/2009,5:00 AM,10
6055,10/12/2009,5:00 AM,11
6056,10/13/2009,5:00 AM,19
6057,10/14/2009,5:00 AM,11
6058,10/15/2009,5:00 AM,10
6059,10/16/2009,5:00 AM,10
6060,10/17/2009,5:00 AM,10
6061,10/18/2009,5:00 AM,9
6062,10/19/2009,5:00 AM,10
6063,10/20/2009,5:00 AM,10
6064,10/21/2009,5:00 AM,10
6065,10/22/2009,5:00 AM,10
6066,10/23/2009,5:00 AM,10
6067,10/24/2009,5:00 AM,11
6068,10/25/2009,5:00 AM,10
6069,10/26/2009,5:00 AM,9
6070,10/27/2009,5:00 AM,10
6071,10/28/2009,5:00 AM,10
6072,10/29/2009,5:00 AM,10
6073,10/30/2009,5:00 AM,11
6074,10/31/2009,5:00 AM,10
6075,11/1/2009,5:00 AM,10
6076,11/2/2009,5:00 AM,10
6077,11/3/2009,5:00 AM,24
6078,11/4/2009,5:00 AM,10
6079,11/5/2009,5:00 AM,10
6080,11/6/2009,5:00 AM,10
6081,11/7/2009,5:00 AM,10
6082,11/8/2009,5:00 AM,10
6083,11/9/2009,5:00 AM,10
6084,11/10/2009,5:00 AM,10
6085,11/11/2009,5:00 AM,12
6086,11/12/2009,5:00 AM,11
6087,11/13/2009,5:00 AM,11
6088,11/14/2009,5:00 AM,11
6089,11/15/2009,5:00 AM,12
6090,11/16/2009,5:00 AM,11
6091,11/17/2009,5:00 AM,11
6092,11/18/2009,5:00 AM,12
6093,11/19/2009,5:00 AM,12
6094,11/20/2009,5:00 AM,12
6095,11/21/2009,5:00 AM,11
6096,11/22/2009,5:00 AM,11
6097,11/23/2009,5:00 AM,11
6098,11/24/2009,5:00 AM,11
